Year,SERIES,UNIT_MEASURE,COMPOSITE_BREAKDOWN,Value
2020,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Morska energija,0.0
2021,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Morska energija,0.0
2022,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Morska energija,0.0
2000,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Višestruki obnovljivi izvori energije,0.0
2001,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Višestruki obnovljivi izvori energije,3.77
2002,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Višestruki obnovljivi izvori energije,0.3
2003,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Višestruki obnovljivi izvori energije,0.0
2004,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Višestruki obnovljivi izvori energije,0.0
2005,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Višestruki obnovljivi izvori energije,0.0
2006,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Višestruki obnovljivi izvori energije,12.33
2007,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Višestruki obnovljivi izvori energije,0.0
2008,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Višestruki obnovljivi izvori energije,23.54
2009,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Višestruki obnovljivi izvori energije,0.11
2010,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Višestruki obnovljivi izvori energije,0.0
2011,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Višestruki obnovljivi izvori energije,66.84
2012,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Višestruki obnovljivi izvori energije,0.0
2013,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Višestruki obnovljivi izvori energije,96.88
2014,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Višestruki obnovljivi izvori energije,126.96
2015,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Višestruki obnovljivi izvori energije,5.01
2016,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Višestruki obnovljivi izvori energije,0.15
2017,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Višestruki obnovljivi izvori energije,0.03
2018,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Višestruki obnovljivi izvori energije,1.12
2019,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Višestruki obnovljivi izvori energije,3.02
2020,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Višestruki obnovljivi izvori energije,3.7
2021,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Višestruki obnovljivi izvori energije,8.62
2022,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Višestruki obnovljivi izvori energije,0.66
2000,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Sunčeva energija,0.0
2001,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Sunčeva energija,0.0
2002,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Sunčeva energija,0.0
2003,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Sunčeva energija,0.0
2004,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Sunčeva energija,0.0
2005,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Sunčeva energija,0.0
2006,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Sunčeva energija,0.19
2007,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Sunčeva energija,0.0
2008,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Sunčeva energija,0.0
2009,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Sunčeva energija,0.0
2010,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Sunčeva energija,0.0
2011,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Sunčeva energija,0.0
2012,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Sunčeva energija,0.26
2013,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Sunčeva energija,0.01
2014,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Sunčeva energija,0.0
2015,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Sunčeva energija,0.0
2016,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Sunčeva energija,3.4
2017,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Sunčeva energija,0.25
2018,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Sunčeva energija,0.38
2019,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Sunčeva energija,0.5
2020,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Sunčeva energija,0.03
2021,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Sunčeva energija,0.06
2022,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Sunčeva energija,0.15
2000,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Energija vjetra,0.0
2001,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Energija vjetra,0.0
2002,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Energija vjetra,0.0
2003,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Energija vjetra,0.0
2004,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Energija vjetra,0.0
2005,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Energija vjetra,0.0
2006,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Energija vjetra,0.29
2007,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Energija vjetra,0.0
2008,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Energija vjetra,0.0
2009,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Energija vjetra,0.0
2010,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Energija vjetra,97.29
2011,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Energija vjetra,0.0
2012,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Energija vjetra,0.0
2013,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Energija vjetra,0.0
2014,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Energija vjetra,0.0
2015,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Energija vjetra,0.0
2016,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Energija vjetra,0.0
2017,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Energija vjetra,72.63
2018,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Energija vjetra,0.0
2019,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Energija vjetra,0.0
2020,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Energija vjetra,0.0
2021,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Energija vjetra,0.0
2022,"Međunarodni finansijski tokovi prema zemljama u razvoju kao podrška istraživanju i razvoju čiste energije i proizvodnji obnovljive energije, uključujući hibridne sisteme (milioni konstantnih američkih dolara 2022.)",Milioni konstantni američki dolari,Energija vjetra,0.0
