Year,SERIES,UNIT_MEASURE,COMPOSITE_BREAKDOWN,Value
2016,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Вишеструки обновљиви извори енергије,0.15
2017,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Вишеструки обновљиви извори енергије,0.03
2018,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Вишеструки обновљиви извори енергије,1.12
2019,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Вишеструки обновљиви извори енергије,3.02
2020,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Вишеструки обновљиви извори енергије,3.7
2021,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Вишеструки обновљиви извори енергије,8.62
2022,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Вишеструки обновљиви извори енергије,0.66
2000,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Сунчева енергија,0.0
2001,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Сунчева енергија,0.0
2002,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Сунчева енергија,0.0
2003,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Сунчева енергија,0.0
2004,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Сунчева енергија,0.0
2005,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Сунчева енергија,0.0
2006,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Сунчева енергија,0.19
2007,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Сунчева енергија,0.0
2008,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Сунчева енергија,0.0
2009,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Сунчева енергија,0.0
2010,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Сунчева енергија,0.0
2011,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Сунчева енергија,0.0
2012,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Сунчева енергија,0.26
2013,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Сунчева енергија,0.01
2014,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Сунчева енергија,0.0
2015,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Сунчева енергија,0.0
2016,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Сунчева енергија,3.4
2017,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Сунчева енергија,0.25
2018,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Сунчева енергија,0.38
2019,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Сунчева енергија,0.5
2020,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Сунчева енергија,0.03
2021,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Сунчева енергија,0.06
2022,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Сунчева енергија,0.15
2000,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Енергија вјетра,0.0
2001,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Енергија вјетра,0.0
2002,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Енергија вјетра,0.0
2003,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Енергија вјетра,0.0
2004,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Енергија вјетра,0.0
2005,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Енергија вјетра,0.0
2006,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Енергија вјетра,0.29
2007,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Енергија вјетра,0.0
2008,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Енергија вјетра,0.0
2009,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Енергија вјетра,0.0
2010,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Енергија вјетра,97.29
2011,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Енергија вјетра,0.0
2012,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Енергија вјетра,0.0
2013,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Енергија вјетра,0.0
2014,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Енергија вјетра,0.0
2015,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Енергија вјетра,0.0
2016,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Енергија вјетра,0.0
2017,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Енергија вјетра,72.63
2018,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Енергија вјетра,0.0
2019,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Енергија вјетра,0.0
2020,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Енергија вјетра,0.0
2021,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Енергија вјетра,0.0
2022,"Међународни финансијски токови према земљама у развоју као подршка истраживању и развоју чисте енергије и производњи обновљиве енергије, укључујући хибридне системе (милиони константних америчких долара 2022.)",Милиони константни амерички долари,Енергија вјетра,0.0
